image_1.jpg,dab,965.1362,655.9267,-494.87714,973.43536,632.0492,-495.65533,980.1487,629.9205,-495.52356,986.9432,627.67426,-495.49503,958.04425,634.8751,-474.6532,952.6698,634.5635,-474.50314,947.2461,634.47394,-474.4893,1004.1845,616.85297,-377.77356,949.258,625.4587,-286.00867,982.6053,660.0201,-442.18576,963.1391,662.79694,-414.64117,1081.7605,655.07,-240.15619,905.09814,678.5061,-215.36462,1188.8264,695.8033,-260.191,839.462,766.24963,-354.02808,1315.8514,703.3373,-399.2764,896.55896,800.1457,-678.4516,1353.0251,696.0725,-413.47568,922.54913,819.6804,-763.53955,1354.4197,696.14105,-466.4207,929.87177,795.6629,-764.8109,1335.9146,706.1642,-422.7054,927.28766,793.1576,-689.05634,1053.1309,914.3337,-21.388222,950.5883,920.7567,22.493723,1049.5826,1082.1525,-102.06636,951.13257,1079.0573,-61.011917,1038.9789,1208.848,246.40744,956.52124,1208.4491,300.19586,1038.1407,1222.0898,273.77817,961.6943,1222.9789,324.58017,1031.8782,1270.6987,128.47948,956.5733,1269.1328,193.6581
image_10.jpg,dab,762.25055,537.8657,-659.1397,788.8236,478.13037,-663.7806,806.4527,472.66925,-662.9421,824.64685,467.08963,-662.56696,747.7576,488.42892,-612.7236,735.35876,489.96118,-613.04846,722.9562,491.86746,-613.5629,885.05884,457.96173,-487.4894,745.1232,487.32825,-238.87123,820.43066,560.787,-577.17505,768.0762,572.4996,-504.4831,1083.6865,609.4258,-226.10307,698.4527,616.3613,-140.54778,1273.955,826.83936,-639.99756,438.9951,596.8578,-767.69806,1441.1708,820.98376,-1229.244,690.3908,389.96973,-1128.4186,1518.7479,822.436,-1301.5338,735.8076,329.47906,-1222.7537,1487.6561,803.6212,-1309.7693,781.19305,342.44815,-1077.4645,1447.529,812.1846,-1241.2526,778.75525,378.75732,-1087.9084,1023.6158,1170.818,-54.86364,772.5729,1187.0715,55.87882,1034.586,1570.7997,-193.35982,773.5734,1574.6068,-80.023315,1037.9521,1928.4928,288.28735,788.67303,1935.2634,431.47925,1047.107,1980.4977,316.6022,789.21216,1985.0607,454.2226,1010.83295,2053.612,-70.45475,814.8202,2058.5132,112.38379
image_100.jpg,dab,1054.1173,587.52405,-771.32153,1098.9069,535.8916,-772.4876,1116.1366,540.837,-772.45386,1133.7267,545.66187,-772.66547,1051.4026,516.7456,-778.5901,1034.3683,507.01083,-779.13934,1017.02216,497.3541,-779.7523,1153.4661,543.3489,-519.81445,989.5213,474.1136,-536.1851,1068.3438,627.3846,-650.61487,1010.82184,602.91516,-657.1365,1224.798,697.96747,-379.884,823.35645,568.0502,-267.47516,1267.7181,977.50714,-661.98676,573.5651,691.82605,-404.9897,948.50714,884.8911,-1155.8746,312.15872,698.35333,-755.2465,836.9963,901.34515,-1243.635,210.80183,687.382,-782.4488,835.7985,826.32745,-1203.8351,223.39468,689.79626,-876.35693,863.47925,835.711,-1137.9739,273.69672,715.32263,-803.17535,1009.72375,1270.4182,-22.126509,745.796,1210.9622,23.787931,983.4905,1671.4144,-79.74597,685.51074,1636.7223,-8.948376,972.59814,2076.05,278.68896,643.0884,2022.7577,424.5361,974.1632,2139.4832,299.3676,640.8316,2076.3738,442.10086,934.73706,2198.9353,-66.72708,624.16266,2157.6262,82.084076
image_101.jpg,dab,614.3623,356.16602,-496.61102,618.9753,337.28885,-485.29984,624.06946,336.78775,-485.37936,629.22925,336.22495,-485.3344,604.7869,338.55136,-495.35245,598.84717,338.12375,-495.12823,592.9211,337.99167,-494.9851,631.0602,339.67523,-343.2893,579.8725,342.24634,-385.7025,622.1493,370.07025,-437.204,602.6451,370.50293,-448.22595,666.97156,374.9844,-208.87927,542.8924,406.64795,-386.87302,776.45685,298.102,-244.91621,591.91425,450.12204,-580.2977,862.3109,227.4978,-324.6693,691.0112,372.70547,-760.2068,893.02625,208.924,-367.8102,717.8242,361.96045,-825.7806,878.44165,203.58961,-383.48117,718.4148,342.87894,-817.66223,866.9903,211.89684,-342.21402,713.0139,348.71954,-761.1071,640.0563,620.7741,47.352974,559.6992,629.15497,-47.149544,668.65515,741.0136,-153.00566,576.87024,731.85364,-372.05786,672.81525,885.1964,65.400604,589.4362,900.38495,-183.35945,665.94904,907.6545,80.79939,584.911,922.2366,-168.59671,690.21454,929.8296,-40.662823,619.7029,955.1155,-295.29584
image_103.jpg,dab,1188.1422,604.11804,-273.40094,1189.0914,597.0827,-242.55902,1192.6189,596.23236,-242.445,1196.2809,595.34906,-242.4442,1177.9124,600.0535,-249.23653,1173.7008,601.1079,-249.09044,1169.4874,602.34314,-249.19487,1200.156,602.5753,-102.756935,1162.8008,612.76764,-134.37996,1197.513,615.31946,-223.9241,1182.7313,618.9306,-232.69308,1246.7839,662.6585,-65.168816,1133.9712,668.1785,-178.02708,1328.623,619.9241,-162.68944,1133.6814,646.17847,-448.09982,1391.6888,562.60345,-277.1441,1183.8965,577.69635,-629.9934,1415.1803,547.7802,-321.95267,1198.9341,563.394,-698.8935,1407.1859,547.2141,-332.09836,1199.0691,559.8571,-689.24896,1397.2639,554.176,-292.64807,1197.0596,567.91675,-637.1333,1218.4773,851.77045,3.249722,1144.4503,854.386,-2.63285,1227.572,981.06616,4.729584,1146.533,997.0061,-11.483812,1242.5931,1095.7864,218.43416,1158.5355,1114.8785,212.39426,1242.2643,1112.4242,230.91708,1167.3005,1130.1608,225.72076,1243.6345,1137.8446,84.35171,1145.2432,1160.5227,75.00798
image_105.jpg,dab,1149.4104,567.6233,-378.74088,1168.5593,545.6463,-347.67487,1177.3225,546.50745,-347.6679,1186.3251,547.3693,-347.77197,1144.8873,542.3482,-330.37878,1137.2496,540.29156,-330.42612,1129.4866,538.4782,-330.86652,1203.561,550.53876,-141.22423,1124.5066,536.3721,-60.576447,1164.0391,588.58514,-300.22495,1135.6057,583.8158,-276.83728,1252.2437,645.3821,-208.23062,1042.4585,616.20953,64.65453,1172.9149,671.4219,-631.9561,886.6208,638.52246,-147.97456,1013.11206,558.99,-959.466,744.1535,539.0694,-512.5225,966.9805,540.71814,-1045.6923,694.6231,503.46487,-590.91364,972.9118,522.972,-1015.9774,705.1406,488.53085,-619.0121,985.9806,536.3417,-956.3892,725.66113,507.3571,-542.0225,1165.0597,1037.1227,-43.266174,1016.54297,1020.4855,45.138004,1166.9999,1288.6788,-398.9431,1001.2492,1293.3969,-176.46732,1141.532,1564.0464,-108.45568,1006.64886,1561.9363,104.565094,1140.9558,1606.855,-93.02194,1008.1573,1599.8013,109.021355,1111.9943,1634.4347,-346.1636,1025.9144,1638.0773,-177.55809
image_106.jpg,dab,1266.3684,631.9915,-737.89905,1301.1298,591.6264,-740.17914,1315.1937,593.7185,-740.3071,1329.7173,595.6421,-740.4448,1261.6553,581.20764,-733.7025,1249.0747,575.1553,-733.92786,1236.2249,569.4673,-734.83716,1360.4302,585.01373,-532.2361,1226.7855,545.4279,-490.8405,1288.3867,658.41846,-639.9407,1244.7583,645.5724,-628.88904,1453.7556,717.1712,-430.78424,1089.5255,579.1889,-245.30855,1313.6635,934.2003,-653.581,800.0114,573.3917,-427.28314,1056.6049,708.0815,-1023.9198,536.1514,432.72223,-760.98254,966.8301,672.8723,-1104.6172,439.32156,372.2096,-796.3063,995.3135,599.5093,-1079.9926,452.8803,361.47836,-868.9331,1019.3871,620.7665,-1015.9005,492.83975,402.3641,-806.8904,1291.8966,1179.4849,-8.398426,1040.0638,1132.9506,9.098578,1274.2922,1569.7229,-261.24307,996.5078,1566.2745,-208.06456,1250.8125,1987.7177,-88.58767,980.96423,1977.2664,11.250757,1250.291,2056.5,-85.41223,984.34155,2038.1604,9.098903,1202.7311,2090.203,-379.8903,979.04126,2087.5974,-303.27487
image_107.jpg,dab,798.3894,327.29523,-86.0009,805.8593,318.73468,-91.19065,808.81104,318.97998,-91.135826,811.9288,319.25674,-91.21277,802.15643,317.80676,-50.671524,802.26575,317.2493,-50.56819,802.30774,316.93463,-50.666748,826.5931,324.44275,-113.07655,813.95984,320.6695,72.30313,806.96265,339.2851,-95.05955,801.808,337.96722,-41.49164,847.9939,377.00345,-246.62794,808.40063,368.0116,171.56781,774.188,338.4152,-426.19183,754.3374,332.1541,250.44559,723.58307,262.5153,-443.94485,718.1748,281.67267,193.85312,710.5203,241.9884,-485.62305,714.76434,264.11633,186.09618,716.4612,238.89035,-463.09686,713.0362,259.9437,158.6954,718.0005,247.07368,-436.39523,713.90936,266.5463,176.46805,795.00415,558.3163,-121.533516,762.3248,555.8065,122.13355,779.84814,679.22217,-128.14905,735.5123,683.35486,150.79607,762.80066,807.4433,58.047146,725.6654,799.91644,337.06067,766.5646,829.1052,70.557,727.84296,816.4976,346.78223,735.0657,834.5165,-39.148582,713.2267,832.66504,238.20233
image_108.jpg,dab,1135.8558,419.72232,270.98645,1145.3008,392.6699,308.5421,1157.0525,395.6437,308.4707,1168.9126,397.8345,308.3908,1107.9558,385.45535,283.9679,1091.1299,382.46152,284.11743,1074.4417,379.83224,284.2005,1153.0315,412.82413,491.65128,1027.1912,388.9731,396.2573,1141.9698,462.24838,336.8074,1094.3907,452.24014,307.55167,1182.7333,489.0275,435.6987,876.6133,559.1515,305.0323,1274.5212,499.49335,248.12119,923.2536,724.54315,119.425514,1218.253,444.29575,17.920034,1038.107,522.6122,43.84559,1222.9497,456.1035,-36.91494,1078.577,483.2512,11.585242,1178.0901,440.95093,-26.979155,1067.4502,444.8258,38.834003,1170.4227,441.40234,18.13645,1063.7053,459.3107,61.78631,1211.7399,853.5504,75.19678,1057.0471,927.66785,-74.77632,1367.3887,487.04807,-141.08919,1107.1958,611.85736,-545.349,1633.764,404.8384,-598.2067,1521.7152,538.5243,-899.4272,1653.5374,446.66644,-642.9857,1578.9247,559.3694,-925.1154,1778.2161,282.06723,-699.51135,1685.0204,421.81833,-994.8221
image_109.jpg,dab,980.53735,488.6537,55.793938,993.93726,449.30524,71.66967,1003.1577,448.28635,71.60319,1012.79034,446.89743,70.85322,971.9653,450.65192,85.83984,964.453,450.1898,85.283264,956.97845,450.2776,85.07327,1036.9626,455.26147,199.57608,960.70166,459.35748,265.03525,1006.97687,522.1357,107.05752,978.30347,523.1611,124.278534,1156.3528,599.9638,286.06403,900.3033,610.7981,66.868546,1320.7117,535.70886,119.110794,1007.5976,557.33,-281.10696,1398.4515,390.44473,-127.12009,1294.1412,459.45822,-472.55295,1432.596,341.53946,-194.74567,1373.697,444.85828,-567.27246,1420.7269,338.044,-210.67961,1367.5923,427.11014,-523.7187,1405.9434,358.75836,-153.11319,1340.5024,442.12817,-467.61057,1186.2778,1093.095,80.856705,1023.258,1130.4133,-80.64515,1335.2971,1076.3246,-346.0349,1221.7817,1228.1304,-300.58124,1527.459,1120.1196,-446.76218,1413.4917,1331.7216,-267.02994,1545.9286,1151.3903,-463.00336,1434.6964,1359.6953,-264.2553,1597.9124,1084.0461,-669.3024,1490.3721,1336.5001,-430.1705
